transform,total_freq,label_ratio,impact_ratio,fail_num,pass_num,sus_score
"('insert', (), ('nsubj', 'cc', 'conj', 'ccomp', 'poss', 'amod', 'dobj', 'prep', 'amod', 'pobj', 'punct', 'nsubj', 'aux', 'ROOT', 'dative', 'det', 'amod', 'compound', 'dobj', 'punct', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj',), ('det', 'amod', 'punct', 'amod', 'poss', 'punct', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'appos', 'prep', 'det', 'pobj', 'ROOT', 'mark', 'det', 'nsubj', 'punct', 'amod', 'prep', 'pobj', 'punct', 'ccomp', 'det', 'amod', 'dobj', 'prep', 'det', 'compound', 'pobj', 'prep', 'compound', 'compound', 'punct', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj', 'punct', 'nsubj', 'punct', 'conj', 'punct', 'conj', 'punct', 'ROOT', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'nsubj', 'ROOT', 'dobj', 'prt', 'prep', 'poss', 'pobj', 'punct', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('ROOT', 'punct', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj', 'punct', 'conj', 'punct', 'parataxis', 'punct', 'conj', 'punct', 'conj', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'advmod', 'amod', 'punct', 'acomp', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('ROOT', 'punct', 'nsubj', 'punct', 'parataxis', 'punct', 'intj', 'punct', 'xcomp', 'cc', 'poss', 'case', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'advmod', 'oprd', 'dep', 'npadvmod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('nsubj', 'case', 'nmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'amod', 'appos', 'prep', 'det', 'amod', 'pobj', 'ROOT', 'det', 'attr', 'prep', 'amod', 'pobj', 'punct', 'det', 'appos', 'prep', 'det', 'pobj', 'prep', 'pobj', 'aux', 'relcl', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nmod', 'amod', 'cc', 'conj', 'dep', 'npadvmod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ROOT', 'det', 'poss', 'case', 'compound', 'nsubj', 'ccomp', 'advmod', 'prep', 'pobj', 'prep', 'compound', 'nmod', 'dep', 'pobj', 'punct', 'acl'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'dep', 'prep', 'det', 'poss', 'case', 'compound', 'appos', 'ROOT', 'advmod', 'prep', 'pobj', 'prep', 'compound', 'nmod', 'dep', 'pobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('det',), ('npadvmod',))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'appos', 'det', 'amod', 'amod', 'nmod', 'nsubj', 'ROOT', 'compound', 'dobj', 'nsubj', 'relcl', 'dobj', 'prep', 'det', 'amod', 'dep', 'pobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'nmod', 'amod', 'compound', 'dep', 'appos', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'pobj', 'amod', 'cc', 'conj', 'dep', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'case', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'ROOT', 'agent', 'compound', 'pobj', 'cc', 'compound', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'amod', 'cc', 'conj', 'dep', 'appos', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'ROOT'), ('ROOT', 'attr', 'dep', 'intj', 'punct', 'conj', 'punct', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('conj',), ('conj', 'dep', 'advmod', 'nsubj', 'ROOT', 'npadvmod', 'acomp', 'punct', 'cc', 'expl', 'conj', 'attr', 'amod', 'prep', 'pobj', 'mark', 'det', 'nsubj', 'advcl', 'advmod', 'punct', 'acomp', 'cc', 'det', 'nsubj', 'conj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'dep', 'ROOT', 'det', 'dobj', 'prep', 'det', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('relcl', 'dep', 'det', 'dobj', 'punct', 'det', 'npadvmod', 'prep', 'amod', 'punct', 'pobj', 'punct', 'nsubj', 'advcl', 'nsubj', 'ccomp', 'prep', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('pobj',), ('dep',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'pobj', 'punct', 'det', 'appos', 'prep', 'amod', 'punct', 'pobj', 'punct', 'nsubj', 'ROOT', 'nsubj', 'ccomp', 'prep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nummod', 'pobj'), ('compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'amod', 'ROOT', 'cc', 'amod', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'amod', 'punct', 'compound', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'ROOT'), ('amod', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'det', 'dobj', 'prep', 'det', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pobj', 'dep', 'conj', 'prep', 'pobj', 'prep', 'det', 'pobj', 'nsubj', 'aux', 'relcl', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('ROOT', 'det', 'dobj', 'prep', 'det', 'pobj', 'punct', 'cc'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('attr',), ('compound',))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('compound', 'nsubj'), ('nsubj', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ccomp',), ('ccomp',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj', 'relcl', 'acomp'), ('compound', 'compound', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('conj', 'ROOT'), ('conj', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
